month_start,n_effort,cell_id
2024-08-01,27758,481
2024-09-01,20849,481
2024-10-01,9725,481
2024-11-01,3852,481
2024-12-01,1597,481
2025-01-01,1585,481
2025-02-01,1405,481
2025-03-01,5370,481
2025-04-01,12429,481
2025-05-01,20171,481
2025-06-01,33542,481
2025-07-01,45085,481
2025-08-01,35131,481
2025-09-01,31547,481
2025-10-01,12596,481
2025-11-01,3059,481
2025-12-01,1377,481
2019-01-01,1626,482
2019-02-01,1486,482
2019-03-01,2558,482
2019-04-01,4244,482
2019-05-01,8357,482
2019-06-01,9232,482
2019-07-01,14582,482
2019-08-01,14345,482
2019-09-01,11526,482
2019-10-01,4923,482
2019-11-01,1885,482
2019-12-01,1302,482
2020-01-01,1988,482
2020-02-01,2350,482
2020-03-01,4553,482
2020-04-01,6876,482
2020-05-01,15991,482
2020-06-01,26170,482
2020-07-01,28163,482
2020-08-01,21109,482
2020-09-01,14206,482
2020-10-01,7315,482
2020-11-01,4119,482
2020-12-01,3352,482
2021-01-01,4366,482
2021-02-01,4793,482
2021-03-01,8670,482
2021-04-01,13119,482
2021-05-01,24390,482
2021-06-01,25184,482
2021-07-01,31797,482
2021-08-01,20795,482
2021-09-01,15229,482
2021-10-01,9630,482
2021-11-01,4636,482
2021-12-01,4219,482
2022-01-01,4248,482
2022-02-01,4098,482
2022-03-01,6359,482
2022-04-01,14695,482
2022-05-01,20883,482
2022-06-01,24079,482
2022-07-01,28051,482
2022-08-01,21796,482
2022-09-01,15428,482
2022-10-01,9671,482
2022-11-01,5387,482
2022-12-01,4407,482
2023-01-01,4939,482
2023-02-01,5178,482
2023-03-01,6588,482
2023-04-01,16616,482
2023-05-01,21600,482
2023-06-01,24898,482
2023-07-01,33668,482
2023-08-01,30486,482
2023-09-01,23610,482
2023-10-01,13840,482
2023-11-01,7417,482
2023-12-01,4693,482
2024-01-01,5608,482
2024-02-01,6480,482
2024-03-01,9340,482
2024-04-01,19592,482
2024-05-01,30850,482
2024-06-01,36282,482
2024-07-01,38606,482
2024-08-01,31278,482
2024-09-01,27188,482
2024-10-01,15351,482
2024-11-01,7725,482
2024-12-01,5270,482
2025-01-01,5521,482
2025-02-01,5163,482
2025-03-01,10552,482
2025-04-01,24820,482
2025-05-01,28529,482
2025-06-01,41235,482
2025-07-01,48072,482
2025-08-01,43315,482
2025-09-01,36783,482
2025-10-01,15604,482
2025-11-01,6559,482
2025-12-01,6504,482
2019-01-01,561,485
2019-02-01,595,485
2019-03-01,1136,485
2019-04-01,2379,485
2019-05-01,3794,485
2019-06-01,7856,485
2019-07-01,10059,485
2019-08-01,9059,485
2019-09-01,6716,485
2019-10-01,3765,485
2019-11-01,882,485
2019-12-01,680,485
2020-01-01,773,485
2020-02-01,887,485
2020-03-01,1895,485
2020-04-01,5274,485
2020-05-01,12610,485
2020-06-01,15150,485
2020-07-01,21492,485
2020-08-01,15526,485
2020-09-01,10856,485
2020-10-01,5064,485
2020-11-01,1969,485
2020-12-01,1376,485
2021-01-01,1574,485
2021-02-01,1557,485
2021-03-01,3281,485
2021-04-01,5993,485
2021-05-01,11252,485
2021-06-01,17777,485
2021-07-01,19311,485
2021-08-01,17052,485
2021-09-01,9289,485
2021-10-01,6043,485
2021-11-01,1795,485
2021-12-01,1270,485
2022-01-01,1264,485
2022-02-01,1546,485
2022-03-01,3063,485
2022-04-01,5755,485
2022-05-01,16138,485
2022-06-01,20369,485
2022-07-01,32415,485
2022-08-01,20528,485
2022-09-01,11423,485
2022-10-01,6041,485
2022-11-01,1952,485
2022-12-01,1723,485
2023-01-01,1372,485
2023-02-01,1636,485
2023-03-01,2879,485
2023-04-01,8797,485
2023-05-01,15037,485
2023-06-01,19909,485
2023-07-01,27333,485
2023-08-01,21375,485
2023-09-01,16013,485
2023-10-01,6764,485
2023-11-01,2234,485
2023-12-01,1653,485
2024-01-01,1466,485
2024-02-01,2132,485
2024-03-01,4285,485
2024-04-01,8961,485
2024-05-01,21756,485
2024-06-01,25267,485
2024-07-01,30406,485
2024-08-01,23438,485
2024-09-01,14723,485
2024-10-01,6990,485
2024-11-01,2222,485
2024-12-01,1654,485
2025-01-01,1516,485
2025-02-01,1574,485
2025-03-01,4198,485
2025-04-01,10076,485
2025-05-01,18538,485
2025-06-01,28571,485
2025-07-01,34290,485
2025-08-01,28141,485
2025-09-01,21189,485
2025-10-01,7640,485
2025-11-01,2969,485
2025-12-01,1842,485
2019-01-01,1027,486
2019-02-01,1025,486
2019-03-01,2618,486
2019-04-01,10134,486
2019-05-01,7334,486
2019-06-01,10215,486
2019-07-01,16649,486
2019-08-01,15676,486
2019-09-01,15193,486
2019-10-01,6949,486
2019-11-01,2284,486
2019-12-01,1600,486
2020-01-01,1957,486
2020-02-01,2324,486
2020-03-01,5440,486
2020-04-01,14549,486
2020-05-01,24773,486
2020-06-01,33176,486
2020-07-01,36414,486
2020-08-01,27050,486
2020-09-01,20613,486
2020-10-01,11800,486
2020-11-01,5672,486
2020-12-01,4150,486
2021-01-01,4776,486
2021-02-01,4194,486
2021-03-01,8460,486
2021-04-01,13972,486
2021-05-01,28168,486
2021-06-01,33004,486
2021-07-01,32126,486
2021-08-01,27067,486
2021-09-01,19838,486
2021-10-01,13003,486
2021-11-01,5124,486
2021-12-01,4109,486
2022-01-01,3624,486
2022-02-01,4521,486
2022-03-01,8657,486
2022-04-01,17779,486
2022-05-01,30810,486
2022-06-01,34282,486
2022-07-01,42128,486
2022-08-01,30379,486
2022-09-01,21341,486
2022-10-01,12919,486
2022-11-01,6562,486
2022-12-01,5093,486
2023-01-01,4703,486
2023-02-01,4332,486
2023-03-01,7356,486
2023-04-01,18947,486
2023-05-01,31839,486
2023-06-01,34179,486
2023-07-01,40580,486
2023-08-01,36595,486
2023-09-01,27508,486
2023-10-01,16755,486
2023-11-01,6857,486
2023-12-01,5248,486
2024-01-01,4914,486
2024-02-01,5925,486
2024-03-01,10395,486
2024-04-01,22539,486
2024-05-01,36495,486
2024-06-01,49191,486
2024-07-01,55779,486
2024-08-01,46272,486
2024-09-01,34512,486
2024-10-01,18633,486
2024-11-01,9307,486
2024-12-01,5433,486
2025-01-01,5945,486
2025-02-01,6376,486
2025-03-01,12449,486
2025-04-01,28066,486
2025-05-01,39354,486
2025-06-01,49942,486
2025-07-01,60877,486
2025-08-01,50148,486
2025-09-01,40789,486
2025-10-01,18590,486
2025-11-01,10646,486
2025-12-01,6361,486
2019-01-01,22,501
2019-02-01,41,501
2019-03-01,69,501
2019-04-01,325,501
2019-05-01,706,501
2019-06-01,581,501
2019-07-01,759,501
2019-08-01,577,501
2019-09-01,329,501
2019-10-01,121,501
2019-11-01,29,501
2019-12-01,51,501
2020-01-01,12,501
2020-02-01,31,501
2020-03-01,153,501
2020-04-01,397,501
2020-05-01,663,501
2020-06-01,732,501
2020-07-01,807,501
2020-08-01,893,501
2020-09-01,559,501
2020-10-01,230,501
2020-11-01,112,501
2020-12-01,102,501
2021-01-01,65,501
2021-02-01,38,501
2021-03-01,163,501
2021-04-01,392,501
2021-05-01,779,501
2021-06-01,743,501
2021-07-01,979,501
2021-08-01,505,501
2021-09-01,435,501
2021-10-01,230,501
2021-11-01,48,501
2021-12-01,79,501
2022-01-01,37,501
2022-02-01,49,501
2022-03-01,101,501
2022-04-01,172,501
2022-05-01,747,501
2022-06-01,897,501
2022-07-01,983,501
2022-08-01,782,501
2022-09-01,490,501
2022-10-01,190,501
2022-11-01,124,501
2022-12-01,50,501
2023-01-01,33,501
2023-02-01,15,501
2023-03-01,74,501
2023-04-01,418,501
2023-05-01,564,501
2023-06-01,1220,501
2023-07-01,1067,501
2023-08-01,960,501
2023-09-01,554,501
2023-10-01,183,501
2023-11-01,53,501
2023-12-01,55,501
2024-01-01,23,501
2024-02-01,121,501
2024-03-01,244,501
2024-04-01,562,501
2024-05-01,909,501
2024-06-01,1114,501
2024-07-01,1014,501
2024-08-01,778,501
2024-09-01,631,501
2024-10-01,221,501
2024-11-01,65,501
2024-12-01,129,501
2025-01-01,61,501
2025-02-01,25,501
2025-03-01,110,501
2025-04-01,268,501
2025-05-01,773,501
2025-06-01,836,501
2025-07-01,937,501
2025-08-01,1260,501
2025-09-01,1047,501
2025-10-01,580,501
2025-11-01,78,501
2025-12-01,69,501
2019-01-01,507,502
2019-02-01,320,502
2019-03-01,638,502
2019-04-01,3344,502
2019-05-01,3822,502
2019-06-01,4489,502
2019-07-01,6031,502
2019-08-01,5273,502
2019-09-01,4626,502
2019-10-01,1695,502
2019-11-01,782,502
2019-12-01,494,502
2020-01-01,537,502
2020-02-01,510,502
2020-03-01,1473,502
2020-04-01,6335,502
2020-05-01,8231,502
2020-06-01,11531,502
2020-07-01,13710,502
2020-08-01,11791,502
2020-09-01,7921,502
2020-10-01,4264,502
2020-11-01,2245,502
2020-12-01,1947,502
2021-01-01,1322,502
2021-02-01,1365,502
2021-03-01,3950,502
2021-04-01,8794,502
2021-05-01,11972,502
2021-06-01,13618,502
2021-07-01,15428,502
2021-08-01,12142,502
2021-09-01,8253,502
2021-10-01,4678,502
2021-11-01,2254,502
2021-12-01,2172,502
2022-01-01,1664,502
2022-02-01,1626,502
2022-03-01,2673,502
2022-04-01,7559,502
2022-05-01,14159,502
2022-06-01,16450,502
2022-07-01,19823,502
2022-08-01,14757,502
2022-09-01,11349,502
2022-10-01,6782,502
2022-11-01,2293,502
2022-12-01,1488,502
2023-01-01,1448,502
2023-02-01,1403,502
2023-03-01,2111,502
2023-04-01,9767,502
2023-05-01,15848,502
2023-06-01,17426,502
2023-07-01,19221,502
2023-08-01,14564,502
2023-09-01,10909,502
2023-10-01,4431,502
2023-11-01,1892,502
2023-12-01,1523,502
2024-01-01,1664,502
2024-02-01,1306,502
2024-03-01,3327,502
2024-04-01,8575,502
2024-05-01,16085,502
2024-06-01,21370,502
2024-07-01,19964,502
2024-08-01,16807,502
2024-09-01,13474,502
2024-10-01,5889,502
2024-11-01,2366,502
2024-12-01,1941,502
2025-01-01,1867,502
2025-02-01,1460,502
2025-03-01,4401,502
2025-04-01,10717,502
2025-05-01,13141,502
2025-06-01,20421,502
2025-07-01,26256,502
2025-08-01,26253,502
2025-09-01,16336,502
2025-10-01,7104,502
2025-11-01,2782,502
2025-12-01,1736,502
2019-01-01,15,503
2019-02-01,23,503
2019-03-01,71,503
2019-04-01,91,503
2019-05-01,407,503
2019-06-01,984,503
2019-07-01,910,503
2019-08-01,970,503
2019-09-01,437,503
2019-10-01,96,503
2019-11-01,18,503
2019-12-01,23,503
2020-01-01,29,503
2020-02-01,23,503
2020-03-01,25,503
2020-04-01,214,503
2020-05-01,1245,503
2020-06-01,990,503
2020-07-01,1019,503
2020-08-01,711,503
2020-09-01,442,503
2020-10-01,202,503
2020-11-01,119,503
2020-12-01,56,503
2021-01-01,44,503
2021-02-01,36,503
2021-03-01,202,503
2021-04-01,335,503
2021-05-01,831,503
2021-06-01,1932,503
2021-07-01,1611,503
2021-08-01,1327,503
2021-09-01,855,503
2021-10-01,496,503
2021-11-01,80,503
2021-12-01,47,503
2022-01-01,56,503
2022-02-01,45,503
2022-03-01,82,503
2022-04-01,304,503
2022-05-01,1769,503
2022-06-01,2450,503
2022-07-01,3087,503
2022-08-01,3026,503
2022-09-01,1333,503
2022-10-01,589,503
2022-11-01,132,503
2022-12-01,112,503
2023-01-01,80,503
2023-02-01,103,503
2023-03-01,207,503
2023-04-01,526,503
2023-05-01,2524,503
2023-06-01,3276,503
2023-07-01,3366,503
2023-08-01,2070,503
2023-09-01,1652,503
2023-10-01,493,503
2023-11-01,282,503
2023-12-01,105,503
2024-01-01,71,503
2024-02-01,92,503
2024-03-01,223,503
2024-04-01,733,503
2024-05-01,1871,503
2024-06-01,2310,503
2024-07-01,2270,503
2024-08-01,1996,503
2024-09-01,1395,503
2024-10-01,733,503
2024-11-01,296,503
2024-12-01,347,503
2025-01-01,146,503
2025-02-01,87,503
2025-03-01,213,503
2025-04-01,733,503
2025-05-01,2318,503
2025-06-01,2868,503
2025-07-01,3390,503
2025-08-01,3869,503
2025-09-01,2422,503
2025-10-01,721,503
2025-11-01,259,503
2025-12-01,163,503
2019-01-01,48,504
2019-02-01,82,504
2019-03-01,102,504
2019-04-01,274,504
2019-05-01,649,504
2019-06-01,1328,504
2019-07-01,1522,504
2019-08-01,1055,504
2019-09-01,664,504
2019-10-01,308,504
2019-11-01,59,504
2019-12-01,56,504
2020-01-01,75,504
2020-02-01,100,504
2020-03-01,213,504
2020-04-01,500,504
2020-05-01,1086,504
2020-06-01,1592,504
2020-07-01,1835,504
2020-08-01,1087,504
2020-09-01,891,504
2020-10-01,384,504
2020-11-01,216,504
2020-12-01,121,504
2021-01-01,81,504
2021-02-01,91,504
2021-03-01,320,504
2021-04-01,902,504
2021-05-01,1546,504
2021-06-01,1999,504
2021-07-01,2369,504
2021-08-01,1640,504
2021-09-01,1046,504
2021-10-01,1031,504
2021-11-01,156,504
2021-12-01,58,504
2022-01-01,179,504
2022-02-01,194,504
2022-03-01,217,504
2022-04-01,975,504
2022-05-01,2785,504
2022-06-01,6376,504
2022-07-01,8476,504
2022-08-01,4451,504
2022-09-01,2193,504
2022-10-01,664,504
2022-11-01,259,504
2022-12-01,106,504
2023-01-01,114,504
2023-02-01,126,504
2023-03-01,218,504
2023-04-01,2019,504
2023-05-01,3408,504
2023-06-01,3596,504
2023-07-01,2472,504
2023-08-01,2237,504
2023-09-01,1670,504
2023-10-01,610,504
2023-11-01,365,504
2023-12-01,205,504
2024-01-01,95,504
2024-02-01,151,504
2024-03-01,495,504
2024-04-01,2056,504
2024-05-01,2890,504
2024-06-01,4009,504
2024-07-01,4598,504
2024-08-01,3004,504
2024-09-01,2094,504
2024-10-01,1267,504
2024-11-01,1193,504
2024-12-01,465,504
2025-01-01,568,504
2025-02-01,622,504
2025-03-01,1325,504
2025-04-01,2619,504
2025-05-01,4980,504
2025-06-01,6049,504
2025-07-01,6382,504
2025-08-01,6597,504
2025-09-01,4609,504
2025-10-01,1854,504
2025-11-01,678,504
2025-12-01,502,504
2019-01-01,58,508
2019-02-01,75,508
2019-03-01,88,508
2019-04-01,337,508
2019-05-01,828,508
2019-06-01,1412,508
2019-07-01,3262,508
2019-08-01,3106,508
2019-09-01,1623,508
2019-10-01,460,508
2019-11-01,77,508
2019-12-01,76,508
2020-01-01,50,508
2020-02-01,67,508
2020-03-01,136,508
2020-04-01,526,508
2020-05-01,1450,508
2020-06-01,3948,508
2020-07-01,4464,508
2020-08-01,4592,508
2020-09-01,1864,508
2020-10-01,726,508
2020-11-01,272,508
2020-12-01,132,508
2021-01-01,122,508
2021-02-01,132,508
2021-03-01,260,508
2021-04-01,653,508
2021-05-01,1776,508
2021-06-01,4584,508
2021-07-01,5170,508
2021-08-01,4001,508
2021-09-01,1701,508
2021-10-01,940,508
2021-11-01,108,508
2021-12-01,126,508
2022-01-01,127,508
2022-02-01,113,508
2022-03-01,191,508
2022-04-01,555,508
2022-05-01,1922,508
2022-06-01,2956,508
2022-07-01,7006,508
2022-08-01,3394,508
2022-09-01,2133,508
2022-10-01,734,508
2022-11-01,408,508
2022-12-01,106,508
2023-01-01,163,508
2023-02-01,139,508
2023-03-01,171,508
2023-04-01,801,508
2023-05-01,2307,508
2023-06-01,4402,508
2023-07-01,5949,508
2023-08-01,4605,508
2023-09-01,2452,508
2023-10-01,1039,508
2023-11-01,285,508
2023-12-01,181,508
2024-01-01,211,508
2024-02-01,284,508
2024-03-01,488,508
2024-04-01,1007,508
2024-05-01,3397,508
2024-06-01,6168,508
2024-07-01,6902,508
2024-08-01,5938,508
2024-09-01,4170,508
2024-10-01,920,508
2024-11-01,288,508
2024-12-01,210,508
2025-01-01,106,508
2025-02-01,110,508
2025-03-01,318,508
2025-04-01,897,508
2025-05-01,3427,508
2025-06-01,6549,508
2025-07-01,7391,508
2025-08-01,7722,508
2025-09-01,3187,508
2025-10-01,1332,508
2025-11-01,239,508
2025-12-01,169,508
2019-01-01,527,509
2019-02-01,484,509
2019-03-01,940,509
2019-04-01,2103,509
2019-05-01,4987,509
2019-06-01,9934,509
2019-07-01,18306,509
2019-08-01,14952,509
2019-09-01,11419,509
2019-10-01,3917,509
2019-11-01,873,509
2019-12-01,689,509
2020-01-01,883,509
2020-02-01,1190,509
2020-03-01,2193,509
2020-04-01,4541,509
2020-05-01,12777,509
2020-06-01,24296,509
2020-07-01,28293,509
2020-08-01,18295,509
2020-09-01,8327,509
2020-10-01,3698,509
2020-11-01,1888,509
2020-12-01,1134,509
2021-01-01,1689,509
2021-02-01,1378,509
2021-03-01,3297,509
2021-04-01,6113,509
2021-05-01,12079,509
2021-06-01,18446,509
2021-07-01,26615,509
2021-08-01,16327,509
2021-09-01,9320,509
2021-10-01,6132,509
2021-11-01,1474,509
2021-12-01,1690,509
2022-01-01,1418,509
2022-02-01,1542,509
2022-03-01,2379,509
2022-04-01,5310,509
2022-05-01,9844,509
2022-06-01,14571,509
2022-07-01,21844,509
2022-08-01,15704,509
2022-09-01,7353,509
2022-10-01,3816,509
2022-11-01,1423,509
2022-12-01,984,509
2023-01-01,1347,509
2023-02-01,1493,509
2023-03-01,2280,509
2023-04-01,7074,509
2023-05-01,11875,509
2023-06-01,19199,509
2023-07-01,26631,509
2023-08-01,24516,509
2023-09-01,12429,509
2023-10-01,4700,509
2023-11-01,1849,509
2023-12-01,1582,509
2024-01-01,2002,509
2024-02-01,1920,509
2024-03-01,3550,509
2024-04-01,6835,509
2024-05-01,18679,509
2024-06-01,26475,509
2024-07-01,35034,509
2024-08-01,26145,509
2024-09-01,16139,509
2024-10-01,6594,509
2024-11-01,2233,509
2024-12-01,2038,509
2025-01-01,1575,509
2025-02-01,1314,509
2025-03-01,3705,509
2025-04-01,8392,509
2025-05-01,17762,509
2025-06-01,35032,509
2025-07-01,41520,509
2025-08-01,33849,509
2025-09-01,20549,509
2025-10-01,9417,509
2025-11-01,2395,509
2025-12-01,1810,509
2019-01-01,361,510
2019-02-01,359,510
2019-03-01,770,510
2019-04-01,1564,510
2019-05-01,3883,510
2019-06-01,7340,510
2019-07-01,12041,510
2019-08-01,12861,510
2019-09-01,6872,510
2019-10-01,2903,510
2019-11-01,1003,510
2019-12-01,518,510
2020-01-01,520,510
2020-02-01,832,510
2020-03-01,1671,510
2020-04-01,3957,510
2020-05-01,9837,510
2020-06-01,20454,510
2020-07-01,22905,510
2020-08-01,15960,510
2020-09-01,7994,510
2020-10-01,3578,510
2020-11-01,1669,510
2020-12-01,833,510
2021-01-01,1851,510
2021-02-01,1379,510
2021-03-01,2696,510
2021-04-01,5326,510
2021-05-01,13582,510
2021-06-01,18033,510
2021-07-01,21618,510
2021-08-01,14015,510
2021-09-01,8125,510
2021-10-01,4067,510
2021-11-01,1622,510
2021-12-01,1173,510
2022-01-01,1152,510
2022-02-01,1588,510
2022-03-01,2172,510
2022-04-01,4403,510
2022-05-01,10956,510
2022-06-01,15044,510
2022-07-01,17923,510
2022-08-01,15609,510
2022-09-01,7729,510
2022-10-01,4263,510
2022-11-01,2109,510
2022-12-01,1417,510
2023-01-01,1249,510
2023-02-01,1444,510
2023-03-01,2564,510
2023-04-01,6315,510
2023-05-01,11884,510
2023-06-01,19017,510
2023-07-01,22816,510
2023-08-01,20002,510
2023-09-01,11619,510
2023-10-01,4610,510
2023-11-01,2127,510
2023-12-01,2256,510
2024-01-01,2825,510
2024-02-01,2676,510
2024-03-01,3901,510
2024-04-01,6728,510
2024-05-01,19674,510
2024-06-01,23412,510
2024-07-01,26254,510
2024-08-01,21002,510
2024-09-01,12111,510
2024-10-01,5939,510
2024-11-01,1914,510
2024-12-01,1562,510
2025-01-01,2257,510
2025-02-01,1715,510
2025-03-01,2870,510
2025-04-01,6921,510
2025-05-01,14351,510
2025-06-01,27052,510
2025-07-01,27506,510
2025-08-01,25285,510
2025-09-01,13820,510
2025-10-01,6429,510
2025-11-01,2266,510
2025-12-01,2468,510
2019-01-01,409,511
2019-02-01,422,511
2019-03-01,693,511
2019-04-01,1847,511
2019-05-01,4102,511
2019-06-01,7398,511
2019-07-01,9586,511
2019-08-01,8155,511
2019-09-01,7030,511
2019-10-01,2872,511
2019-11-01,905,511
2019-12-01,592,511
2020-01-01,653,511
2020-02-01,822,511
2020-03-01,2044,511
2020-04-01,4748,511
2020-05-01,9727,511
2020-06-01,18664,511
2020-07-01,17973,511
2020-08-01,11463,511
2020-09-01,7309,511
2020-10-01,3618,511
2020-11-01,1979,511
2020-12-01,1398,511
2021-01-01,1605,511
2021-02-01,1645,511
2021-03-01,2886,511
2021-04-01,7132,511
2021-05-01,14421,511
2021-06-01,18371,511
2021-07-01,17471,511
2021-08-01,11992,511
2021-09-01,6621,511
2021-10-01,3638,511
2021-11-01,1450,511
2021-12-01,922,511
2022-01-01,841,511
2022-02-01,1094,511
2022-03-01,1900,511
2022-04-01,6452,511
2022-05-01,10468,511
2022-06-01,13125,511
2022-07-01,17488,511
2022-08-01,14562,511
2022-09-01,7388,511
2022-10-01,4771,511
2022-11-01,1902,511
2022-12-01,978,511
2023-01-01,1056,511
2023-02-01,969,511
2023-03-01,1997,511
2023-04-01,7453,511
2023-05-01,11718,511
2023-06-01,15884,511
2023-07-01,19566,511
2023-08-01,16243,511
2023-09-01,10804,511
2023-10-01,5155,511
2023-11-01,1953,511
2023-12-01,1364,511
2024-01-01,1551,511
2024-02-01,1536,511
2024-03-01,3117,511
2024-04-01,9308,511
2024-05-01,18254,511
2024-06-01,21682,511
2024-07-01,26506,511
2024-08-01,16824,511
2024-09-01,12469,511
2024-10-01,5808,511
2024-11-01,2572,511
2024-12-01,1364,511
2025-01-01,1412,511
2025-02-01,1119,511
2025-03-01,2657,511
2025-04-01,11326,511
2025-05-01,16408,511
2025-06-01,26488,511
2025-07-01,29088,511
2025-08-01,23642,511
2025-09-01,18395,511
2025-10-01,7974,511
2025-11-01,2192,511
2025-12-01,1318,511
2019-01-01,41,513
2019-02-01,33,513
2019-03-01,45,513
2019-04-01,234,513
2019-05-01,590,513
2019-06-01,1509,513
2019-07-01,2653,513
2019-08-01,1893,513
2019-09-01,1932,513
2019-10-01,1056,513
2019-11-01,186,513
2019-12-01,92,513
2020-01-01,148,513
2020-02-01,200,513
2020-03-01,256,513
2020-04-01,543,513
2020-05-01,1865,513
2020-06-01,3747,513
2020-07-01,5954,513
2020-08-01,4511,513
2020-09-01,2734,513
2020-10-01,974,513
2020-11-01,562,513
2020-12-01,225,513
2021-01-01,237,513
2021-02-01,237,513
2021-03-01,324,513
2021-04-01,1140,513
2021-05-01,3112,513
2021-06-01,5954,513
2021-07-01,5341,513
2021-08-01,3713,513
2021-09-01,1848,513
2021-10-01,849,513
2021-11-01,289,513
2021-12-01,122,513
2022-01-01,136,513
2022-02-01,205,513
2022-03-01,258,513
2022-04-01,671,513
2022-05-01,2722,513
2022-06-01,4879,513
2022-07-01,7446,513
2022-08-01,5081,513
2022-09-01,2066,513
2022-10-01,1087,513
2022-11-01,307,513
2022-12-01,122,513
2023-01-01,213,513
2023-02-01,184,513
2023-03-01,250,513
2023-04-01,863,513
2023-05-01,3107,513
2023-06-01,6370,513
2023-07-01,8460,513
2023-08-01,6110,513
2023-09-01,3555,513
2023-10-01,1142,513
2023-11-01,317,513
2023-12-01,163,513
2024-01-01,138,513
2024-02-01,204,513
2024-03-01,346,513
2024-04-01,1424,513
2024-05-01,4469,513
2024-06-01,7587,513
2024-07-01,11577,513
2024-08-01,7426,513
2024-09-01,3729,513
2024-10-01,1199,513
2024-11-01,269,513
2024-12-01,281,513
2025-01-01,208,513
2025-02-01,198,513
2025-03-01,471,513
2025-04-01,2572,513
2025-05-01,5617,513
2025-06-01,11819,513
2025-07-01,14240,513
2025-08-01,10149,513
2025-09-01,5455,513
2025-10-01,1655,513
2025-11-01,459,513
2025-12-01,199,513
2019-01-01,10,518
2019-02-01,26,518
2019-03-01,39,518
2019-04-01,23,518
2019-05-01,88,518
2019-06-01,160,518
2019-07-01,260,518
2019-08-01,220,518
2019-09-01,96,518
2019-10-01,28,518
2019-11-01,23,518
2019-12-01,9,518
2020-01-01,16,518
2020-02-01,8,518
2020-03-01,21,518
2020-04-01,61,518
2020-05-01,138,518
2020-06-01,181,518
2020-07-01,369,518
2020-08-01,181,518
2020-09-01,90,518
2020-10-01,39,518
2020-11-01,38,518
2020-12-01,15,518
2021-01-01,17,518
2021-02-01,2,518
2021-03-01,26,518
2021-04-01,88,518
2021-05-01,219,518
2021-06-01,476,518
2021-07-01,384,518
2021-08-01,186,518
2021-09-01,122,518
2021-10-01,89,518
2021-11-01,11,518
2021-12-01,4,518
2022-01-01,4,518
2022-02-01,7,518
2022-03-01,65,518
2022-04-01,69,518
2022-05-01,129,518
2022-06-01,309,518
2022-07-01,525,518
2022-08-01,313,518
2022-09-01,193,518
2022-10-01,130,518
2022-11-01,56,518
2022-12-01,41,518
2023-01-01,29,518
2023-02-01,11,518
2023-03-01,47,518
2023-04-01,123,518
2023-05-01,319,518
2023-06-01,388,518
2023-07-01,574,518
2023-08-01,330,518
2023-09-01,195,518
2023-10-01,93,518
2023-11-01,58,518
2023-12-01,41,518
2024-01-01,25,518
2024-02-01,31,518
2024-03-01,39,518
2024-04-01,250,518
2024-05-01,273,518
2024-06-01,534,518
2024-07-01,609,518
2024-08-01,468,518
2024-09-01,436,518
2024-10-01,117,518
2024-11-01,50,518
2024-12-01,21,518
2025-01-01,17,518
2025-02-01,38,518
2025-03-01,124,518
2025-04-01,241,518
2025-05-01,467,518
2025-06-01,951,518
2025-07-01,1102,518
2025-08-01,581,518
2025-09-01,307,518
2025-10-01,129,518
2025-11-01,80,518
2025-12-01,41,518
2019-02-01,1,537
2019-03-01,0,537
2019-04-01,11,537
2019-05-01,28,537
2019-06-01,327,537
2019-07-01,196,537
2019-08-01,326,537
2019-09-01,155,537
2019-10-01,34,537
2019-11-01,2,537
2019-12-01,6,537
2020-01-01,5,537
2020-02-01,7,537
2020-03-01,4,537
2020-04-01,14,537
2020-05-01,114,537
2020-06-01,612,537
2020-07-01,538,537
2020-08-01,270,537
2020-09-01,142,537
2020-10-01,68,537
2020-11-01,16,537
2020-12-01,6,537
2021-01-01,9,537
2021-02-01,6,537
2021-03-01,80,537
2021-04-01,150,537
2021-05-01,177,537
2021-06-01,680,537
2021-07-01,1250,537
2021-08-01,353,537
2021-09-01,127,537
2021-10-01,69,537
2021-11-01,11,537
2021-12-01,5,537
2022-01-01,5,537
2022-02-01,6,537
2022-03-01,10,537
2022-04-01,55,537
2022-05-01,240,537
2022-06-01,476,537
2022-07-01,691,537
2022-08-01,264,537
2022-09-01,111,537
2022-10-01,56,537
2022-11-01,42,537
2022-12-01,10,537
2023-01-01,7,537
2023-02-01,15,537
2023-03-01,28,537
2023-04-01,138,537
2023-05-01,251,537
2023-06-01,371,537
2023-07-01,1279,537
2023-08-01,743,537
2023-09-01,353,537
2023-10-01,173,537
2023-11-01,37,537
2023-12-01,40,537
2024-01-01,14,537
2024-02-01,17,537
2024-03-01,76,537
2024-04-01,260,537
2024-05-01,2101,537
2024-06-01,3033,537
2024-07-01,1765,537
2024-08-01,1597,537
2024-09-01,449,537
2024-10-01,173,537
2024-11-01,32,537
2024-12-01,6,537
2025-01-01,18,537
2025-02-01,10,537
2025-03-01,27,537
2025-04-01,238,537
2025-05-01,770,537
2025-06-01,2730,537
2025-07-01,2214,537
2025-08-01,1685,537
2025-09-01,503,537
2025-10-01,205,537
2025-11-01,35,537
2025-12-01,8,537
2019-01-01,14,538
2019-02-01,18,538
2019-03-01,16,538
2019-04-01,18,538
2019-05-01,55,538
2019-06-01,74,538
2019-07-01,691,538
2019-08-01,554,538
2019-09-01,132,538
2019-10-01,56,538
2019-11-01,9,538
2019-12-01,17,538
2020-01-01,27,538
